Class,Email
Pricing,FW Price cheaper for color match hardware Question around pricing and color match hardware Below are <NUMBER> quotes from <NAME> is it correct that <COLOUR> is more expensive than <COLOUR> hardware <NAME> <NAME> <EMAIL> 
Pricing,FW price query The quote numbers are Old <NUMBER> New <NUMBER> <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL> <EMAIL>
Pricing,FW Quote <STYLE> QUOTE ID <NUMBER> Please can you take a look into this quotation The customer has had this quoted on <STYLE> and <STYLE> by <NAME> and has noticed that the price difference is very minimal under <NUMBER> Please speak to <NAME> if you require any further information in advance <NAME> <NAME>
Pricing,FW QUOTE ONLY Please can you have a look at the attached quote its giving for some on the prices
Pricing,FW Quote Order price difference Please see <NAME> issue below <NUMBER> <NUMBER>
Pricing,FW Urgent System attention <NAME> Do you know why the pricing would differ on these revisions of the attached quotes <NAME> 
Pricing,Issue w pricing from quote to order Team I have an issue with the below quote order Before converting this to order I adjusted the width and height per the customers notes this decreased the width by <NUMBER> <NUMBER> and increased the height by <NUMBER> The order pricing is significantly higher than what was quoted and I reduced the size of the unit understand why the pricing increased <NAME> <NAME> 
Pricing,OSS <STYLE> Showroom Order <NAME> is ordering a showroom <PRODUCT> in <STYLE> and the prices are becoming mad See below picture It would be a FOC but not sure is we can put the order on if they are not correct Let me know and I will proceed <NAME>
Pricing,OSS Issue Order SO <NUMBER> We had a price discrepancy on order <NUMBER> between EASI and OSS Lock Mechanism cost is in OSS on the Order Breakdown Order confirmation but did come over into EASI EASI shows a shortage of <NUMBER> in comparison to OSS Can we correct so this cost would come back into EASI <NUMBER> <NUMBER>
Pricing,Price increase Please could someone asap look at this and see if its a pricing error on OSS below is the folder on G drive the cheaper price is the quotation stage then this was split into <NUMBER> orders for the <PRODUCT> and <PRODUCT> and the price has gone up in revision <NUMBER> but like <NUMBER> If I could have an answer asap that would be amazing as the customer wants to order <NAME> <NAME> <EMAIL> 
Pricing,Price jump <NUMBER> <COMPANY> <NAME> Customer id <NUMBER> the revision id with the <NUMBER> sets to show the jump is <NUMBER> but the quote that I had sent to the customer was <NUMBER> If you need anything else let me know Many <NAME> <NAME> <EMAIL> 
Pricing,price query on EA cust id <NUMBER> All Can someone help me please I have a customer who is querying his quotes the first one came out for the <NUMBER> <PRODUCT> at <NUMBER> and then he amended it to <NUMBER> <PRODUCT> at <NUMBER> difference in price was <NUMBER> however the only amount to come off his quote was <NUMBER> Please could you let me know if there is a fault or if I need to talk to another department <NAME> <NAME> <EMAIL> 
Pricing,Pricing Concern <COLOUR> vs <COLOUR> <NAME> Hope you had a great holiday Can we review the attached quotes Pricing seems off between a <NUMBER> panel and <NUMBER> panel shouldnt there be a bit more of a price difference <NUMBER> <NUMBER>
Pricing,Pricing issue w quote Team Please see below I opened this quote in OSS and started converting it to an order Once I converted it I check the pricing and it matched the original quote I opened the new order in Easi and it showed a price difference of <NUMBER> I cancelled the order however now it shows the quotation is more expensive than the original Please advise <NAME> <NAME> 
Pricing,Pricing problem Please could you advise on the price difference from the OSS <NAME> and then when I print the order confirmation the prices are different by around <NUMBER> and the customer is querying I have included print screens so you can see for yourself Look forward to hearing from you soon Regards <NAME> <NAME> <NAME> <EMAIL> 
Pricing,Repricing <PRODUCT> OSS <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL> <EMAIL>
Project,<NUMBER> <NUMBER> OSS cant get in <COMPANY> <NAME> Have you had a chance to look into this yet at <COMPANY> is chasing me for the quote but I cant get in it to download it
Project,Error opening project I was just about to send this quote to the customer when OSS decided it wanted to stop working I have made the amendment I needed but I cant go back into the project to print it
Project,Unable to Open OSS Project <NUMBER> I have cancelled an order OSS Project <NUMBER> ref <NAME> and I am trying to access the project to amend the <PRODUCT> and reorder however whenever I click on the project I just get the following error Please can you look into this as soon as possible
Reminder,FW <COLOUR> <COLOUR> <NAME> Can you let me know where you are on this please I really need to get this quote back to my customer <NAME>
Reminder,FW <COLOUR> <COLOUR> I really need this put on EA please the customer is chasing for his quote could you let me know if you can do this for me please <NAME>
Reminder,FW <COLOUR> If you can let me know when this is done
Reminder,FW <COMPANY> Any news on this colour
Reminder,FW <COMPANY> default sheets <NAME> I think this ones been missed
Reminder,FW <COMPANY> logo customer id <NUMBER> Was this actioned
Reminder,FW <NAME> <COMPANY> Origin Casement <PRODUCT> <NAME> <NAME> please can one of you check this
Reminder,FW <NUMBER> Frame sash weight Is there update on this please The customer would like the frame and sash weight of this quote <NAME>
Reminder,FW <PRODUCT> <PRODUCT> Showing handle position on finished quote order OSS FYi Have you an update in this yet The picture the Oss user sees needs to show either the handle location ie left or right hand side of the <PRODUCT> if you cant do that the hinges would be the next best thing This would help to stop handing of the <PRODUCT> mistakes by the customer <NAME>
Reminder,FW <PRODUCT> prices Have you managed to have a look into this
Reminder,FW <PRODUCT> Slope Addons Issue Please can someone get back to me on this one The customer is chasing me <NAME>
Reminder,FW Any updates in regards to this <NAME> <NAME>
Reminder,FW ERROR OSS Could you please let us know whats the status of those issues as customers have been chasing <NAME>
Reminder,FW Glass size issue <COMPANY> Order <NUMBER> Team I never received a response on this from you last week 
Reminder,FW Meeting today <NAME> very much hope that this is now clear for <NAME> since he was waiting for us With best regards <NAME>
Reminder,FW Order no <NUMBER> <NUMBER> Any news on below <NAME> <NAME> 
Reminder,FW Origin Frames Received the below email this morning from <COMPANY> <NUMBER> Their logo is not yet uploaded on the quote and order confirmation Do you know when this would be updated on OSS so I can give him an update <NAME> 
Reminder,FW Origin live login details <COMPANY> customer id <NUMBER> All I sent the message below on <NUMBER> <DATE> <NAME> chased this yesterday Can you please advise All <NAME> from <COMPANY> has been logging on to OSS live using the email address <EMAIL> <EMAIL> His list of projects show that they have been created by <NAME> <NAME> who no longer works for the company Can you please change this so that any OSS projects added by the <EMAIL> <EMAIL> email address shows as having been created by <NAME> <NAME>
Reminder,FW OSS Error <NAME> I thought we sorted this issue Can you check if this is the same problem please <NAME>
Reminder,FW OSS project <NUMBER> Any news on this The order number is <NUMBER> on Easi Admin <NAME>
Reminder,FW OSS work sheets <NAME> This is a gentle reminder of what we spoke about yesterday Currently the OSS work sheets are still coming out with an extra <LENGTH> of Transoms and needs to be adjusted for manufacturing cutting list Example job number <NUMBER> Marketing showroom <PRODUCT> Transom lengths on work sheet are <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> In <COLOUR> is what they should be <EMAIL>
Reminder,FW Pricing problem Please could I get an answer this morning The customer is chasing Regards <NAME> <NAME> <mailto> 
Reminder,FW Project id <NUMBER> equal glass sizes Hey Customer is chasing this with us again please can someone look into this asap <NAME> <NAME>
Reminder,FW Quote <NAME> <NAME> Are you ok to do this I just had the customer chasing the quote <NAME>
Reminder,Ticket <NUMBER> Sent from Snipping Tool I believe one of us sent you an email about the attached photo on <DATE> can I have an update please as <NAME> <NAME> is chasing <EMAIL> error is stopping the box labels generate Please could you take a look into this <NAME> <NAME>
Reminder,US <PRODUCT> and <PRODUCT> Size Queries Morning I sent through a couple of emails on Friday afternoon querying the US <PRODUCT> and <PRODUCT> sizes on OSS Are you able to advise on these sizes today <NAME> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Report,<NAME> Hamper Addresses all Would it be possible to pull a report off EA to get the full addresses for all the customers on the attached spreadsheet The vast majority of the are Premium Partners with only a few exceptions if that helps <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Report,<PRODUCT> production print off the production progress report for factory All Please see the below report from <NAME> Is there anything you can assist with to help improve the speed of this report in advanced <NAME> Every <PRODUCT> production print off the production progress report for factory We cant do this the night before as its not updated so it has to happen <NUMBER> thing As an example of what happens every <TIME> is I opened Easi Admin at around <DATE> and followed the process to get production sheet Easi Admin then starts to download unable to use Easi Admin during this process It is now <DATE> and still have no Excel spreadsheet of progress report This is a daily occurrence Is there some way this process can be speeded up It never used to take this long From what we see nothing has changed apart from the speed of Easi Admin It is slow for all persons in <PRODUCT>
Report,<STYLE> Could you please help me find out how many orders we processed for <STYLE> since we started manufacturing it <DATE> this year Those orders are placed as ancillaries and the item number is <STYLE> Please let me know if you have any questions
Report,FW Report Request <NAME> Just following up on the possibility of this report and if we can also add one more criteria to the data and that is to pull through the Country from the Delivery Address <NAME>
Report,Guys Could I have a report that shows how many Yale multipoint locks have been chosen on <PRODUCT> Not sure if it is called Yale lock but I am trying to get a figure on how many Offset Yale handles get ordered really Just for <NUMBER>
